Datetime,Open,High,Low,Close,Adj Close,Volume
2023-07-07 17:29:00+00:00,0.28392088413238525,0.28392088413238525,0.28392088413238525,0.28392088413238525,0.28392088413238525,0
2023-07-07 17:30:00+00:00,0.2841566205024719,0.2841566205024719,0.2841566205024719,0.2841566205024719,0.2841566205024719,20464
2023-07-07 17:31:00+00:00,0.28413209319114685,0.28413209319114685,0.28413209319114685,0.28413209319114685,0.28413209319114685,146464
2023-07-07 17:32:00+00:00,0.2840699255466461,0.2840699255466461,0.2840699255466461,0.2840699255466461,0.2840699255466461,0
2023-07-07 17:33:00+00:00,0.2839493453502655,0.2839493453502655,0.2839493453502655,0.2839493453502655,0.2839493453502655,49248
2023-07-07 17:34:00+00:00,0.2837819755077362,0.2837819755077362,0.2837819755077362,0.2837819755077362,0.2837819755077362,90880
2023-07-07 17:35:00+00:00,0.2837510406970978,0.2837510406970978,0.2837510406970978,0.2837510406970978,0.2837510406970978,23520
2023-07-07 17:36:00+00:00,0.283741295337677,0.283741295337677,0.283741295337677,0.283741295337677,0.283741295337677,59232
2023-07-07 17:38:00+00:00,0.28368672728538513,0.28368672728538513,0.28368672728538513,0.28368672728538513,0.28368672728538513,0
2023-07-07 17:39:00+00:00,0.28370195627212524,0.28370195627212524,0.28370195627212524,0.28370195627212524,0.28370195627212524,18240
2023-07-07 17:41:00+00:00,0.2836838662624359,0.2836838662624359,0.2836838662624359,0.2836838662624359,0.2836838662624359,82384
2023-07-07 17:42:00+00:00,0.2836994528770447,0.2836994528770447,0.2836994528770447,0.2836994528770447,0.2836994528770447,10912
2023-07-07 17:43:00+00:00,0.28372251987457275,0.28372251987457275,0.28372251987457275,0.28372251987457275,0.28372251987457275,226000
2023-07-07 17:44:00+00:00,0.2837297320365906,0.2837297320365906,0.2837297320365906,0.2837297320365906,0.2837297320365906,413536
2023-07-07 17:45:00+00:00,0.2837376892566681,0.2837376892566681,0.2837376892566681,0.2837376892566681,0.2837376892566681,36192
2023-07-07 17:47:00+00:00,0.283683180809021,0.283683180809021,0.283683180809021,0.283683180809021,0.283683180809021,0
2023-07-07 17:48:00+00:00,0.2836742103099823,0.2836742103099823,0.2836742103099823,0.2836742103099823,0.2836742103099823,14128
2023-07-07 17:49:00+00:00,0.28358352184295654,0.28358352184295654,0.28358352184295654,0.28358352184295654,0.28358352184295654,0
2023-07-07 17:51:00+00:00,0.2834300696849823,0.2834300696849823,0.2834300696849823,0.2834300696849823,0.2834300696849823,285968
2023-07-07 17:53:00+00:00,0.2832609713077545,0.2832609713077545,0.2832609713077545,0.2832609713077545,0.2832609713077545,468752
2023-07-07 17:54:00+00:00,0.2832784652709961,0.2832784652709961,0.2832784652709961,0.2832784652709961,0.2832784652709961,27056
2023-07-07 17:55:00+00:00,0.2834438979625702,0.2834438979625702,0.2834438979625702,0.2834438979625702,0.2834438979625702,350944
2023-07-07 17:56:00+00:00,0.2834445536136627,0.2834445536136627,0.2834445536136627,0.2834445536136627,0.2834445536136627,31488
