Datetime,Open,High,Low,Close,Adj Close,Volume
2023-07-07 18:37:00+00:00,30189.71875,30189.71875,30189.71875,30189.71875,30189.71875,1355776
2023-07-07 18:39:00+00:00,30176.484375,30176.484375,30176.484375,30176.484375,30176.484375,2593792
2023-07-07 18:40:00+00:00,30153.3984375,30153.3984375,30153.3984375,30153.3984375,30153.3984375,32728064
2023-07-07 18:41:00+00:00,30162.00390625,30162.00390625,30162.00390625,30162.00390625,30162.00390625,0
2023-07-07 18:42:00+00:00,30172.1015625,30172.1015625,30172.1015625,30172.1015625,30172.1015625,6069248
2023-07-07 18:43:00+00:00,30175.322265625,30175.322265625,30175.322265625,30175.322265625,30175.322265625,0
2023-07-07 18:44:00+00:00,30160.55859375,30160.55859375,30160.55859375,30160.55859375,30160.55859375,0
2023-07-07 18:45:00+00:00,30159.966796875,30159.966796875,30159.966796875,30159.966796875,30159.966796875,0
2023-07-07 18:47:00+00:00,30186.548828125,30186.548828125,30186.548828125,30186.548828125,30186.548828125,0
2023-07-07 18:48:00+00:00,30197.474609375,30197.474609375,30197.474609375,30197.474609375,30197.474609375,0
2023-07-07 18:49:00+00:00,30202.5859375,30202.5859375,30202.5859375,30202.5859375,30202.5859375,7809024
2023-07-07 18:51:00+00:00,30188.38671875,30188.38671875,30188.38671875,30188.38671875,30188.38671875,588800
2023-07-07 18:52:00+00:00,30189.876953125,30189.876953125,30189.876953125,30189.876953125,30189.876953125,6427648
2023-07-07 18:53:00+00:00,30177.5078125,30177.5078125,30177.5078125,30177.5078125,30177.5078125,585728
2023-07-07 18:54:00+00:00,30165.552734375,30165.552734375,30165.552734375,30165.552734375,30165.552734375,139264
2023-07-07 18:55:00+00:00,30143.58984375,30143.58984375,30143.58984375,30143.58984375,30143.58984375,5090304
2023-07-07 18:56:00+00:00,30156.982421875,30156.982421875,30156.982421875,30156.982421875,30156.982421875,2572288
2023-07-07 18:57:00+00:00,30186.71484375,30186.71484375,30186.71484375,30186.71484375,30186.71484375,75776
2023-07-07 18:58:00+00:00,30166.427734375,30166.427734375,30166.427734375,30166.427734375,30166.427734375,8429568
2023-07-07 18:59:00+00:00,30157.798828125,30157.798828125,30157.798828125,30157.798828125,30157.798828125,0
2023-07-07 19:01:00+00:00,30166.951171875,30166.951171875,30166.951171875,30166.951171875,30166.951171875,0
2023-07-07 19:03:00+00:00,30170.404296875,30170.404296875,30170.404296875,30170.404296875,30170.404296875,0
2023-07-07 19:04:00+00:00,30174.451171875,30174.451171875,30174.451171875,30174.451171875,30174.451171875,0
2023-07-07 19:05:00+00:00,30185.185546875,30185.185546875,30185.185546875,30185.185546875,30185.185546875,0
2023-07-07 19:06:00+00:00,30180.9765625,30180.9765625,30180.9765625,30180.9765625,30180.9765625,0
2023-07-07 19:07:00+00:00,30189.01171875,30189.01171875,30189.01171875,30189.01171875,30189.01171875,0
2023-07-07 19:08:00+00:00,30189.55078125,30189.55078125,30189.55078125,30189.55078125,30189.55078125,1115136
2023-07-07 19:09:00+00:00,30196.599609375,30196.599609375,30196.599609375,30196.599609375,30196.599609375,0
2023-07-07 19:11:00+00:00,30195.125,30195.125,30195.125,30195.125,30195.125,4470784
2023-07-07 19:12:00+00:00,30194.48828125,30194.48828125,30194.48828125,30194.48828125,30194.48828125,0
2023-07-07 19:14:00+00:00,30198.3359375,30198.3359375,30198.3359375,30198.3359375,30198.3359375,0
2023-07-07 19:15:00+00:00,30199.9140625,30199.9140625,30199.9140625,30199.9140625,30199.9140625,0
2023-07-07 19:17:00+00:00,30202.4140625,30202.4140625,30202.4140625,30202.4140625,30202.4140625,0
2023-07-07 19:18:00+00:00,30198.54296875,30198.54296875,30198.54296875,30198.54296875,30198.54296875,1469440
2023-07-07 19:19:00+00:00,30185.00390625,30185.00390625,30185.00390625,30185.00390625,30185.00390625,0
2023-07-07 19:20:00+00:00,30187.158203125,30187.158203125,30187.158203125,30187.158203125,30187.158203125,0
2023-07-07 19:21:00+00:00,30188.783203125,30188.783203125,30188.783203125,30188.783203125,30188.783203125,0
2023-07-07 19:23:00+00:00,30202.53515625,30202.53515625,30202.53515625,30202.53515625,30202.53515625,22538240
2023-07-07 19:25:00+00:00,30207.248046875,30207.248046875,30207.248046875,30207.248046875,30207.248046875,0
2023-07-07 19:26:00+00:00,30198.20703125,30198.20703125,30198.20703125,30198.20703125,30198.20703125,0
2023-07-07 19:27:00+00:00,30203.05859375,30203.05859375,30203.05859375,30203.05859375,30203.05859375,0
2023-07-07 19:28:00+00:00,30199.30078125,30199.30078125,30199.30078125,30199.30078125,30199.30078125,0
2023-07-07 19:29:00+00:00,30193.26953125,30193.26953125,30193.26953125,30193.26953125,30193.26953125,0
2023-07-07 19:30:00+00:00,30192.470703125,30192.470703125,30192.470703125,30192.470703125,30192.470703125,0
2023-07-07 19:31:00+00:00,30194.787109375,30194.787109375,30194.787109375,30194.787109375,30194.787109375,22036480
2023-07-07 19:32:00+00:00,30202.59375,30202.59375,30202.59375,30202.59375,30202.59375,0
2023-07-07 19:33:00+00:00,30203.650390625,30203.650390625,30203.650390625,30203.650390625,30203.650390625,0
2023-07-07 19:34:00+00:00,30206.68359375,30206.68359375,30206.68359375,30206.68359375,30206.68359375,0
2023-07-07 19:35:00+00:00,30212.041015625,30212.041015625,30212.041015625,30212.041015625,30212.041015625,0
2023-07-07 19:36:00+00:00,30218.822265625,30218.822265625,30218.822265625,30218.822265625,30218.822265625,848896
2023-07-07 19:38:00+00:00,30222.39453125,30222.39453125,30222.39453125,30222.39453125,30222.39453125,3411968
2023-07-07 19:39:00+00:00,30231.91796875,30231.91796875,30231.91796875,30231.91796875,30231.91796875,0
2023-07-07 19:41:00+00:00,30217.4140625,30217.4140625,30217.4140625,30217.4140625,30217.4140625,0
2023-07-07 19:42:00+00:00,30205.43359375,30205.43359375,30205.43359375,30205.43359375,30205.43359375,463872
2023-07-07 19:43:00+00:00,30208.130859375,30208.130859375,30208.130859375,30208.130859375,30208.130859375,4326400
2023-07-07 19:44:00+00:00,30200.734375,30200.734375,30200.734375,30200.734375,30200.734375,0
2023-07-07 19:45:00+00:00,30188.7578125,30188.7578125,30188.7578125,30188.7578125,30188.7578125,0
2023-07-07 19:46:00+00:00,30208.40625,30208.40625,30208.40625,30208.40625,30208.40625,0
2023-07-07 19:47:00+00:00,30209.41015625,30209.41015625,30209.41015625,30209.41015625,30209.41015625,1809408
2023-07-07 19:48:00+00:00,30210.583984375,30210.583984375,30210.583984375,30210.583984375,30210.583984375,0
2023-07-07 19:49:00+00:00,30205.732421875,30205.732421875,30205.732421875,30205.732421875,30205.732421875,4642816
2023-07-07 19:51:00+00:00,30210.015625,30210.015625,30210.015625,30210.015625,30210.015625,0
2023-07-07 19:52:00+00:00,30214.826171875,30214.826171875,30214.826171875,30214.826171875,30214.826171875,0
2023-07-07 19:53:00+00:00,30218.73046875,30218.73046875,30218.73046875,30218.73046875,30218.73046875,1810432
2023-07-07 19:54:00+00:00,30214.955078125,30214.955078125,30214.955078125,30214.955078125,30214.955078125,0
2023-07-07 19:55:00+00:00,30214.091796875,30214.091796875,30214.091796875,30214.091796875,30214.091796875,7460864
2023-07-07 19:56:00+00:00,30217.359375,30217.359375,30217.359375,30217.359375,30217.359375,0
2023-07-07 19:57:00+00:00,30219.349609375,30219.349609375,30219.349609375,30219.349609375,30219.349609375,38912
2023-07-07 19:58:00+00:00,30221.130859375,30221.130859375,30221.130859375,30221.130859375,30221.130859375,0
2023-07-07 19:59:00+00:00,30225.23046875,30225.23046875,30225.23046875,30225.23046875,30225.23046875,0
2023-07-07 20:00:00+00:00,30237.515625,30237.515625,30237.515625,30237.515625,30237.515625,1037312
2023-07-07 20:01:00+00:00,30231.330078125,30231.330078125,30231.330078125,30231.330078125,30231.330078125,0
2023-07-07 20:03:00+00:00,30228.275390625,30228.275390625,30228.275390625,30228.275390625,30228.275390625,0
2023-07-07 20:05:00+00:00,30226.888671875,30226.888671875,30226.888671875,30226.888671875,30226.888671875,0
2023-07-07 20:06:00+00:00,30227.787109375,30227.787109375,30227.787109375,30227.787109375,30227.787109375,0
2023-07-07 20:07:00+00:00,30222.658203125,30222.658203125,30222.658203125,30222.658203125,30222.658203125,0
2023-07-07 20:08:00+00:00,30226.234375,30226.234375,30226.234375,30226.234375,30226.234375,0
2023-07-07 20:09:00+00:00,30239.4375,30239.4375,30239.4375,30239.4375,30239.4375,0
2023-07-07 20:10:00+00:00,30248.421875,30248.421875,30248.421875,30248.421875,30248.421875,18432
2023-07-07 20:11:00+00:00,30245.443359375,30245.443359375,30245.443359375,30245.443359375,30245.443359375,0
2023-07-07 20:12:00+00:00,30245.841796875,30245.841796875,30245.841796875,30245.841796875,30245.841796875,0
2023-07-07 20:13:00+00:00,30240.712890625,30240.712890625,30240.712890625,30240.712890625,30240.712890625,0
2023-07-07 20:15:00+00:00,30234.958984375,30234.958984375,30234.958984375,30234.958984375,30234.958984375,0
2023-07-07 20:16:00+00:00,30238.81640625,30238.81640625,30238.81640625,30238.81640625,30238.81640625,0
2023-07-07 20:17:00+00:00,30252.87890625,30252.87890625,30252.87890625,30252.87890625,30252.87890625,0
2023-07-07 20:18:00+00:00,30244.087890625,30244.087890625,30244.087890625,30244.087890625,30244.087890625,939008
2023-07-07 20:19:00+00:00,30241.125,30241.125,30241.125,30241.125,30241.125,30257152
2023-07-07 20:20:00+00:00,30241.59375,30241.59375,30241.59375,30241.59375,30241.59375,0
2023-07-07 20:21:00+00:00,30237.857421875,30237.857421875,30237.857421875,30237.857421875,30237.857421875,74752
2023-07-07 20:23:00+00:00,30234.892578125,30234.892578125,30234.892578125,30234.892578125,30234.892578125,2231296
2023-07-07 20:25:00+00:00,30233.095703125,30233.095703125,30233.095703125,30233.095703125,30233.095703125,0
2023-07-07 20:27:00+00:00,30229.96484375,30229.96484375,30229.96484375,30229.96484375,30229.96484375,0
2023-07-07 20:28:00+00:00,30226.552734375,30226.552734375,30226.552734375,30226.552734375,30226.552734375,21465088
2023-07-07 20:29:00+00:00,30225.072265625,30225.072265625,30225.072265625,30225.072265625,30225.072265625,0
2023-07-07 20:30:00+00:00,30225.875,30225.875,30225.875,30225.875,30225.875,0
2023-07-07 20:31:00+00:00,30239.888671875,30239.888671875,30239.888671875,30239.888671875,30239.888671875,0
2023-07-07 20:32:00+00:00,30264.521484375,30264.521484375,30264.521484375,30264.521484375,30264.521484375,2902016
2023-07-07 20:33:00+00:00,30272.67578125,30272.67578125,30272.67578125,30272.67578125,30272.67578125,596992
2023-07-07 20:34:00+00:00,30298.4921875,30298.4921875,30298.4921875,30298.4921875,30298.4921875,0
2023-07-07 20:35:00+00:00,30290.595703125,30290.595703125,30290.595703125,30290.595703125,30290.595703125,5578752
2023-07-07 20:36:00+00:00,30295.771484375,30295.771484375,30295.771484375,30295.771484375,30295.771484375,645120
2023-07-07 20:37:00+00:00,30280.59375,30280.59375,30280.59375,30280.59375,30280.59375,7049216
2023-07-07 20:39:00+00:00,30253.837890625,30253.837890625,30253.837890625,30253.837890625,30253.837890625,5664768
2023-07-07 20:41:00+00:00,30265.603515625,30265.603515625,30265.603515625,30265.603515625,30265.603515625,25533440
2023-07-07 20:42:00+00:00,30260.685546875,30260.685546875,30260.685546875,30260.685546875,30260.685546875,0
2023-07-07 20:43:00+00:00,30256.87109375,30256.87109375,30256.87109375,30256.87109375,30256.87109375,1522688
2023-07-07 20:44:00+00:00,30257.888671875,30257.888671875,30257.888671875,30257.888671875,30257.888671875,1309696
2023-07-07 20:45:00+00:00,30257.330078125,30257.330078125,30257.330078125,30257.330078125,30257.330078125,231424
2023-07-07 20:47:00+00:00,30257.35546875,30257.35546875,30257.35546875,30257.35546875,30257.35546875,0
2023-07-07 20:48:00+00:00,30248.505859375,30248.505859375,30248.505859375,30248.505859375,30248.505859375,1294336
2023-07-07 20:49:00+00:00,30253.232421875,30253.232421875,30253.232421875,30253.232421875,30253.232421875,0
2023-07-07 20:50:00+00:00,30248.951171875,30248.951171875,30248.951171875,30248.951171875,30248.951171875,353280
2023-07-07 20:51:00+00:00,30248.416015625,30248.416015625,30248.416015625,30248.416015625,30248.416015625,468992
2023-07-07 20:52:00+00:00,30253.9140625,30253.9140625,30253.9140625,30253.9140625,30253.9140625,10618880
2023-07-07 20:53:00+00:00,30262.7421875,30262.7421875,30262.7421875,30262.7421875,30262.7421875,0
2023-07-07 20:54:00+00:00,30257.810546875,30257.810546875,30257.810546875,30257.810546875,30257.810546875,3002368
2023-07-07 20:55:00+00:00,30257.357421875,30257.357421875,30257.357421875,30257.357421875,30257.357421875,0
2023-07-07 20:56:00+00:00,30255.802734375,30255.802734375,30255.802734375,30255.802734375,30255.802734375,0
2023-07-07 20:57:00+00:00,30255.970703125,30255.970703125,30255.970703125,30255.970703125,30255.970703125,0
2023-07-07 20:59:00+00:00,30267.84765625,30267.84765625,30267.84765625,30267.84765625,30267.84765625,5169152
2023-07-07 21:00:00+00:00,30267.521484375,30267.521484375,30267.521484375,30267.521484375,30267.521484375,747520
2023-07-07 21:01:00+00:00,30275.609375,30275.609375,30275.609375,30275.609375,30275.609375,1326080
2023-07-07 21:03:00+00:00,30278.103515625,30278.103515625,30278.103515625,30278.103515625,30278.103515625,0
2023-07-07 21:04:00+00:00,30280.9375,30280.9375,30280.9375,30280.9375,30280.9375,0
2023-07-07 21:05:00+00:00,30290.603515625,30290.603515625,30290.603515625,30290.603515625,30290.603515625,0
2023-07-07 21:06:00+00:00,30288.794921875,30288.794921875,30288.794921875,30288.794921875,30288.794921875,1073152
2023-07-07 21:07:00+00:00,30293.46484375,30293.46484375,30293.46484375,30293.46484375,30293.46484375,0
2023-07-07 21:08:00+00:00,30284.51953125,30284.51953125,30284.51953125,30284.51953125,30284.51953125,312320
2023-07-07 21:09:00+00:00,30286.22265625,30286.22265625,30286.22265625,30286.22265625,30286.22265625,0
2023-07-07 21:11:00+00:00,30319.466796875,30319.466796875,30319.466796875,30319.466796875,30319.466796875,0
2023-07-07 21:12:00+00:00,30314.119140625,30314.119140625,30314.119140625,30314.119140625,30314.119140625,7520256
2023-07-07 21:13:00+00:00,30324.830078125,30324.830078125,30324.830078125,30324.830078125,30324.830078125,26090496
2023-07-07 21:15:00+00:00,30330.951171875,30330.951171875,30330.951171875,30330.951171875,30330.951171875,0
2023-07-07 21:16:00+00:00,30325.037109375,30325.037109375,30325.037109375,30325.037109375,30325.037109375,0
2023-07-07 21:17:00+00:00,30323.61328125,30323.61328125,30323.61328125,30323.61328125,30323.61328125,0
2023-07-07 21:19:00+00:00,30322.3828125,30322.3828125,30322.3828125,30322.3828125,30322.3828125,32608256
2023-07-07 21:20:00+00:00,30322.2265625,30322.2265625,30322.2265625,30322.2265625,30322.2265625,0
2023-07-07 21:21:00+00:00,30322.69921875,30322.69921875,30322.69921875,30322.69921875,30322.69921875,0
2023-07-07 21:23:00+00:00,30323.11328125,30323.11328125,30323.11328125,30323.11328125,30323.11328125,0
2023-07-07 21:25:00+00:00,30314.173828125,30314.173828125,30314.173828125,30314.173828125,30314.173828125,0
2023-07-07 21:26:00+00:00,30320.267578125,30320.267578125,30320.267578125,30320.267578125,30320.267578125,0
2023-07-07 21:27:00+00:00,30323.875,30323.875,30323.875,30323.875,30323.875,0
2023-07-07 21:28:00+00:00,30338.76171875,30338.76171875,30338.76171875,30338.76171875,30338.76171875,0
2023-07-07 21:29:00+00:00,30340.392578125,30340.392578125,30340.392578125,30340.392578125,30340.392578125,1177600
2023-07-07 21:30:00+00:00,30342.591796875,30342.591796875,30342.591796875,30342.591796875,30342.591796875,0
2023-07-07 21:31:00+00:00,30348.8671875,30348.8671875,30348.8671875,30348.8671875,30348.8671875,0
2023-07-07 21:32:00+00:00,30324.291015625,30324.291015625,30324.291015625,30324.291015625,30324.291015625,24869888
2023-07-07 21:33:00+00:00,30325.341796875,30325.341796875,30325.341796875,30325.341796875,30325.341796875,0
2023-07-07 21:34:00+00:00,30319.0625,30319.0625,30319.0625,30319.0625,30319.0625,718848
2023-07-07 21:35:00+00:00,30308.076171875,30308.076171875,30308.076171875,30308.076171875,30308.076171875,833536
2023-07-07 21:37:00+00:00,30300.10546875,30300.10546875,30300.10546875,30300.10546875,30300.10546875,0
2023-07-07 21:39:00+00:00,30303.328125,30303.328125,30303.328125,30303.328125,30303.328125,1122304
2023-07-07 21:41:00+00:00,30303.45703125,30303.45703125,30303.45703125,30303.45703125,30303.45703125,0
2023-07-07 21:42:00+00:00,30301.91796875,30301.91796875,30301.91796875,30301.91796875,30301.91796875,0
2023-07-07 21:43:00+00:00,30309.98828125,30309.98828125,30309.98828125,30309.98828125,30309.98828125,0
2023-07-07 21:44:00+00:00,30310.9765625,30310.9765625,30310.9765625,30310.9765625,30310.9765625,6242304
2023-07-07 21:45:00+00:00,30310.384765625,30310.384765625,30310.384765625,30310.384765625,30310.384765625,0
2023-07-07 21:47:00+00:00,30304.3671875,30304.3671875,30304.3671875,30304.3671875,30304.3671875,0
2023-07-07 21:48:00+00:00,30305.591796875,30305.591796875,30305.591796875,30305.591796875,30305.591796875,0
2023-07-07 21:49:00+00:00,30306.3359375,30306.3359375,30306.3359375,30306.3359375,30306.3359375,9795584
2023-07-07 21:51:00+00:00,30309.615234375,30309.615234375,30309.615234375,30309.615234375,30309.615234375,0
2023-07-07 21:52:00+00:00,30318.486328125,30318.486328125,30318.486328125,30318.486328125,30318.486328125,0
2023-07-07 21:53:00+00:00,30321.224609375,30321.224609375,30321.224609375,30321.224609375,30321.224609375,2743296
2023-07-07 21:54:00+00:00,30322.50390625,30322.50390625,30322.50390625,30322.50390625,30322.50390625,0
2023-07-07 21:55:00+00:00,30332.82421875,30332.82421875,30332.82421875,30332.82421875,30332.82421875,0
2023-07-07 21:56:00+00:00,30324.15625,30324.15625,30324.15625,30324.15625,30324.15625,3030016
2023-07-07 21:57:00+00:00,30315.25,30315.25,30315.25,30315.25,30315.25,1534976
2023-07-07 21:58:00+00:00,30308.341796875,30308.341796875,30308.341796875,30308.341796875,30308.341796875,0
2023-07-07 21:59:00+00:00,30303.037109375,30303.037109375,30303.037109375,30303.037109375,30303.037109375,59392
2023-07-07 22:00:00+00:00,30305.21484375,30305.21484375,30305.21484375,30305.21484375,30305.21484375,1435648
2023-07-07 22:02:00+00:00,30303.419921875,30303.419921875,30303.419921875,30303.419921875,30303.419921875,0
2023-07-07 22:03:00+00:00,30305.79296875,30305.79296875,30305.79296875,30305.79296875,30305.79296875,0
2023-07-07 22:05:00+00:00,30313.47265625,30313.47265625,30313.47265625,30313.47265625,30313.47265625,0
2023-07-07 22:06:00+00:00,30316.466796875,30316.466796875,30316.466796875,30316.466796875,30316.466796875,0
2023-07-07 22:07:00+00:00,30317.068359375,30317.068359375,30317.068359375,30317.068359375,30317.068359375,0
2023-07-07 22:08:00+00:00,30318.775390625,30318.775390625,30318.775390625,30318.775390625,30318.775390625,460800
2023-07-07 22:09:00+00:00,30317.322265625,30317.322265625,30317.322265625,30317.322265625,30317.322265625,2402304
2023-07-07 22:11:00+00:00,30317.23828125,30317.23828125,30317.23828125,30317.23828125,30317.23828125,2797568
2023-07-07 22:13:00+00:00,30324.7421875,30324.7421875,30324.7421875,30324.7421875,30324.7421875,0
2023-07-07 22:15:00+00:00,30322.64453125,30322.64453125,30322.64453125,30322.64453125,30322.64453125,0
2023-07-07 22:16:00+00:00,30325.08984375,30325.08984375,30325.08984375,30325.08984375,30325.08984375,0
2023-07-07 22:17:00+00:00,30324.92578125,30324.92578125,30324.92578125,30324.92578125,30324.92578125,0
2023-07-07 22:18:00+00:00,30323.1640625,30323.1640625,30323.1640625,30323.1640625,30323.1640625,0
2023-07-07 22:19:00+00:00,30338.755859375,30338.755859375,30338.755859375,30338.755859375,30338.755859375,4120576
2023-07-07 22:20:00+00:00,30332.5703125,30332.5703125,30332.5703125,30332.5703125,30332.5703125,29243392
2023-07-07 22:21:00+00:00,30330.7421875,30330.7421875,30330.7421875,30330.7421875,30330.7421875,318464
2023-07-07 22:23:00+00:00,30321.919921875,30321.919921875,30321.919921875,30321.919921875,30321.919921875,0
2023-07-07 22:24:00+00:00,30315.21875,30315.21875,30315.21875,30315.21875,30315.21875,0
2023-07-07 22:26:00+00:00,30321.146484375,30321.146484375,30321.146484375,30321.146484375,30321.146484375,1367040
2023-07-07 22:27:00+00:00,30318.80078125,30318.80078125,30318.80078125,30318.80078125,30318.80078125,1207296
2023-07-07 22:28:00+00:00,30319.3671875,30319.3671875,30319.3671875,30319.3671875,30319.3671875,0
2023-07-07 22:29:00+00:00,30324.328125,30324.328125,30324.328125,30324.328125,30324.328125,0
2023-07-07 22:30:00+00:00,30323.111328125,30323.111328125,30323.111328125,30323.111328125,30323.111328125,854016
2023-07-07 22:31:00+00:00,30323.05078125,30323.05078125,30323.05078125,30323.05078125,30323.05078125,8192
2023-07-07 22:32:00+00:00,30322.0390625,30322.0390625,30322.0390625,30322.0390625,30322.0390625,0
2023-07-07 22:33:00+00:00,30322.232421875,30322.232421875,30322.232421875,30322.232421875,30322.232421875,0
2023-07-07 22:34:00+00:00,30324.029296875,30324.029296875,30324.029296875,30324.029296875,30324.029296875,2671616
2023-07-07 22:35:00+00:00,30325.35546875,30325.35546875,30325.35546875,30325.35546875,30325.35546875,0
2023-07-07 22:36:00+00:00,30319.130859375,30319.130859375,30319.130859375,30319.130859375,30319.130859375,159744
